title,author,url,Keyword
Intelligent Cybersecurity Awareness and Assessment System (ICAAS),"(Biswal, 2023)",https://www.researchgate.net/publication/371022205_Intelligent_Cybersecurity_Awareness_and_Assessment_System_ICAAS,cybersecurity awareness improve cybersecurity cybersecurity issue additional cybersecurity cybersecurity practice cybersecurity threat unknown cybersecurity cybersecurity plan aware cybersecurity productskeywordscybersecurity awarenesssupply
Suggestion Cybersecurity Framework (CSF) for Reducing Cyber-Attacks on Information Systems,"(Abohatem, Al-Khulaidi, & Ba-Alwi, 2023)",https://www.researchgate.net/publication/374067256_Suggestion_Cybersecurity_Framework_CSF_for_Reducing_Cyber-Attacks_on_Information_Systems,cybersecurity framework framework cybersecurity appropriate cybersecurity enhancing cybersecurity various cybersecurity cybersecurity risk management cybersecurity cybersecurity legislation cybersecurity cybersecurity identify
Risk-Based Cybersecurity Compliance Assessment System (RC2AS),"(Alfaadhel, Almomani, & Ahmed, 2023)",https://www.researchgate.net/publication/370889238_Risk-Based_Cybersecurity_Compliance_Assessment_System_RC2AS,cybersecurity compliance cybersecurity standard applying cybersecurity international cybersecurity cybersecurity control organization cybersecurity cybersecurity maturity cybersecurity regulation riskbased cybersecurity essential cybersecurity
Blockchain-Based Cybersecurity in Internet of Medical Things (IoMT)-Based Assistive Systems,"(Tyagi, George, & Soni, 2023)",https://www.researchgate.net/publication/374968806_Blockchain-Based_Cybersecurity_in_Internet_of_Medical_Things_IoMT-Based_Assistive_Systems,blockchain cybersecurity blockchainbased cybersecurity cybersecurity iomtbased assistive blockchain blockchain technology blockchain application blockchainbased data iomt blockchainbased generally blockchainbased
Model-Based Systems Engineering Cybersecurity for Space Systems,"(Kirshner, 2023)",https://www.researchgate.net/publication/367438251_Model-Based_Systems_Engineering_Cybersecurity_for_Space_Systems,space cybersecurity cybersecurity space cybersecurity requirement achieving cybersecurity cybersecurity infrastructure security cybersecurity cybersecurity level cybersecurity include adequate cybersecurity cybersecurity cyberphysical
An Efficient and Intelligent Systems for Internet of Things Based Health Observance System for Covid 19 Patients,"(Vignesh et al., 2023)",https://www.researchgate.net/publication/369764513_An_Efficient_and_Intelligent_Systems_for_Internet_of_Things_Based_Health_Observance_System_for_Covid_19_Patients,iot based introduces iot iot describes iot built iot health monitoring medical gadget iot proliferation new technology monitor patient
Hybrid software testing model to improve software quality assurance,"(Agyei, Ajoke, & Mensah, 2023)",https://www.researchgate.net/publication/375083901_Hybrid_software_testing_model_to_improve_software_quality_assurance,software testing application testing hybrid testing testing method testing technique comprehensive testing reliability application testing model different testing testing critical
An Agent-Based Approach Toward Smart Software Testing,"(Nembhard, Slhoub, & Carvalho, 2023)",https://www.researchgate.net/publication/374231971_An_Agent-Based_Approach_Toward_Smart_Software_Testing,software tester software testing unittesting software autotesting testing process approach software testing analysis testing involves understanding autotesting unit testing
A comparison of reinforcement learning frameworks for software testing tasks,"(Mindom, Nikanjam, & Khomh, 2023)",https://www.researchgate.net/publication/373368736_A_comparison_of_reinforcement_learning_frameworks_for_software_testing_tasks,software testing game testing development drl testing game increase testing drl application defect software drl framework framework drl learning drl
Enhancing Software Quality through Agile Testing: Modern Approaches,"(Rekhi & Kalyan, 2023)",https://www.researchgate.net/publication/375004407_Enhancing_Software_Quality_through_Agile_Testing_Modern_Approaches,quality agile agile testing agile methodology relationship agile agile adaptability agile quality study software quality commitment quality quality assessment
Student-Centered Computing: Teacher Experiences in a New Introductory Computer Science Curriculum,"(Newton et al., 2023)",https://www.researchgate.net/publication/373207152_Student-Centered_Computing_Teacher_Experiences_in_a_New_Introductory_Computer_Science_Curriculum,curriculum studentcentered curriculum participant curriculum presented implemented curriculum curriculum various developed curriculum new curriculum curriculum implementation curriculum curriculum description
Society's Attitudes Towards Human Augmentation and Performance Enhancement Technologies (SHAPE) Scale,"(Villa et al., 2023)",https://www.researchgate.net/publication/374239519_Society%27s_Attitudes_Towards_Human_Augmentation_and_Performance_Enhancement_Technologies_SHAPE_Scale,human augmentation augmentation technology augmentation performance augmentation attitude augmentation technology item scale assist technology shape ubiquitous onbody enhancement technology
Position Puzzle Network and Augmentation: localizing human keypoints beyond the bounding box,"(Park & Park, 2023)",https://www.researchgate.net/publication/375040825_Position_Puzzle_Network_and_Augmentation_localizing_human_keypoints_beyond_the_bounding_box,pose estimation human pose range human pose estimating human image person pose partial keypoint detector keypoint localization estimate keypoints
Smart Human Augmentation Through Technology Acceptance Model,"(Geddam & Gowda, 2023)",https://www.researchgate.net/publication/370209172_Smart_Human_Augmentation_Through_Technology_Acceptance_Model,human augmentation augmentation technology augmented wearable augmentation factor augmentation platform augmentation communication importance augmentation augmentation augmentation paper technology acceptance
Data Augmentation-Based Manufacturing Quality Prediction Approach in Human Cyber-Physical Systems,"(Wang et al., 2023)",https://www.researchgate.net/publication/373496018_Data_Augmentation-based_Manufacturing_Quality_Prediction_Approach_in_Human_Cyber-Physical_Systems,smart manufacturing quality prediction cyberphysical hcps prediction hcps manufacturing quality prediction method human cyberphysical decision tree decision smart prediction approach
